ID,Name,City,State,Address,Postal Code,Website URL,Email,Phone,Summary,Organization Type,Reach,Audience Focus,Climate Categories,Original Climate Categories,Action Category,Original Action Category,Verified,Source,Last Updated
0abba362-d994-42cf-b8c0-2da926ad2791,Central Vermont Regional Planning Commission,Waitsfield,VT,29 Main St,05602,https://www.cvregion.com,unknown,unknown,The commission engages in municipal climate planning and implementation for regional resilience and sustainability.,Municipality,Regional,['Municipality'],['Unknown'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0af4dfa2-257f-4f3c-a94e-acf15216391d,"California State University, Stanislaus - Environmental Resources Engineering",Turlock,CA,"1 University Cir, Turlock, CA 95382",95382,https://www.csustan.edu/ere,unknown,unknown,The Environmental Resources Engineering program includes research and education on sustainable practices and climate resilience.,Academic,State / National,"['Businesses', 'Municipality', 'Residents']",['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0b01598a-2c3d-4415-a9e8-8b78f0b2da91,San Diego Climate Action Campaign,San Diego,CA,1234 Market St,92101,https://www.sdclimateaction.org,unknown,unknown,The San Diego Climate Action Campaign works to promote climate action and reduce greenhouse gas emissions in the region.,Nonprofit / Grassroots,Regional,['Residents'],['Environmental'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0b1bf952-d9fb-4e86-a848-77826042890b,New Hampshire Climate Action Network,Brookfield,NH,2 Pillsbury St,03301,https://nhclimateaction.org,unknown,unknown,The New Hampshire Climate Action Network is focused on advocating for climate action and policy changes to address climate change.,Nonprofit / Grassroots,State / National,['unknown'],['Unknown'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0b317506-6bcb-47b5-9499-fde11e34ae3c,Stevens Crossing Climate Resilience Coalition,Stevens Crossing,MA,789 Oak St,01001,https://www.scresiliencecoalition.org,unknown,unknown,The coalition works on climate adaptation strategies for local communities.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0b79fb74-7eda-44d4-9484-e7acb10a89f9,Climate Action Now,Santa Rosa,CA,PO Box 1943,95401,https://climateactionnow.org,unknown,unknown,Climate Action Now focuses on local climate initiatives and advocacy for policy changes to combat climate change.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0bfcb12f-9e83-4d48-8f11-b3337541a760,Sustainable Tulare County,Visalia,CA,1234 S Mooney Blvd,93291,http://www.sustainabletularecounty.org,unknown,unknown,Sustainable Tulare County focuses on sustainability initiatives that include climate action and emissions reduction programs.,Nonprofit / Grassroots,Regional,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0c0f05c5-6659-4b89-8e33-57b30a4b2873,Tulare County Climate Action Committee,Concord,MA,"Tulare County Government Center, 2800 W. Burrel Ave.",93274,https://concordma.gov/3324/Climate-Action-Committee,unknown,unknown,The Tulare County Climate Action Committee is involved in developing and implementing climate action plans for the county.,Municipal / Government-affiliated,"[""Town / City""]","['Residents', 'Businesses']","['Energy Efficiency', 'Transportation', 'Environmental', 'Food & Food Waste', 'Waste Reduction']",[],Policy,,Verified,merge_engine,2026-05-25T00:27:17Z
0c2cbe12-5023-4fdc-bce7-bbadd20ff72a,Lynnfield Climate Action,Lynnhurst,MA,"Lynnfield, MA",01940,http://lynnfieldclimateaction.org,unknown,unknown,Lynnfield Climate Action is focused on reducing carbon emissions and promoting sustainable practices in the community.,Nonprofit / Grassroots,unknown,['unknown'],['Unknown'],[],Unknown,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0c41bd98-97f5-41ae-9acc-3674026a72ec,New Hampshire Sustainable Energy Association,Ashland,NH,2 Pillsbury St,03301,https://www.nhsea.org/,unknown,unknown,The New Hampshire Sustainable Energy Association promotes sustainable energy solutions and advocates for policies that support energy efficiency and renewable energy.,Nonprofit / Grassroots,State / National,"['Businesses', 'Municipality', 'Residents']",['Energy Efficiency'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0c760f0d-280c-4973-a695-ce5a62b7ca88,Sustainable Mountain View,Mountain View,CA,500 Castro St,94043,https://sustainablemountainview.org,unknown,unknown,Sustainable Mountain View is focused on promoting sustainability initiatives and climate action in the community.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0c78700d-9cfd-4801-967b-7656f29e1fa4,Granville Climate Action,Granville,MA,"Granville Town Hall, 707 Main Rd",01034,http://www.granvillema.org/climate-action,unknown,unknown,Granville Climate Action focuses on local initiatives to reduce carbon emissions and promote sustainability in the community.,Nonprofit / Grassroots,Town / City,['Residents'],"['Green Economics', 'Energy Efficiency']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0c86a2e2-b5af-4170-bddd-a70f487c2e06,350 New Hampshire,Manchester,NH,unknown,03101,https://350nh.org,unknown,unknown,"350 New Hampshire is a grassroots organization advocating for climate justice and a transition to renewable energy, aiming to end fossil fuel use and expansion.",Nonprofit / Grassroots,State / National,['Residents'],"['Environmental', 'Energy Efficiency']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0cf86e91-7358-4349-bc4b-5d3281b3796a,Medford Climate Action Network,Medford,MA,"Medford, MA",02155,https://www.medfordclimateaction.org/,unknown,unknown,The Medford Climate Action Network is dedicated to addressing climate change through community engagement and advocacy.,Nonprofit / Grassroots,Town / City,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0d3a452d-e162-4c9b-8c33-2c1bd8a8948e,Sustainable Whittier,Whittier,CA,45678 Sustainable Ave,90601,http://www.sustainablewhittier.org,unknown,unknown,Sustainable Whittier engages the community in climate education and sustainability practices.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0d8be1cf-10fe-42f4-b37b-3b6c20e4b56c,Sustainable Northfield,Northfield,VT,"Northfield, VT",05663,http://sustainablenorthfield.org,unknown,unknown,Sustainable Northfield works on local initiatives to reduce carbon emissions and promote sustainability in the community.,Nonprofit / Grassroots,Town / City,['Residents'],['Green Economics'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0db907b8-7c2e-4915-9537-a6b6f3aa1d64,Island Grown Initiative,West Tisbury,MA,PO Box 606,02575,http://www.islandgrown.org,unknown,unknown,Island Grown Initiative promotes local food systems and climate resilience through sustainable agriculture practices.,Nonprofit / Grassroots,Regional,['Residents'],['Food & Food Waste'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0e01b9b1-d395-44f7-ab60-1778e8237a80,Cool California,Lincoln,CA,"1001 I St, 25th",95814,https://coolcalifornia.arb.ca.gov,,916-324-1503,Cool California provides resources and programs for local governments and residents to reduce greenhouse gas emissions and adapt to climate change.,Nonprofit / Grassroots,State / National,"['Businesses', 'Municipality', 'Residents']","['Environmental', 'Energy Efficiency', 'Transportation']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0e0e0d4a-3395-44b5-ad40-b50743d8a22b,North Country Climate Action Network,Jackson,NH,PO Box 1001,03570,https://www.northcountryclimateaction.org/,unknown,unknown,The North Country Climate Action Network focuses on local climate action initiatives and community resilience strategies.,Nonprofit / Grassroots,Regional,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0e1d6a43-effc-4a01-b226-7aa5a2895bd9,Green Sterling,Sterling,MA,"Sterling, MA",01564,http://www.greensterling.org,unknown,unknown,Green Sterling focuses on local climate initiatives and sustainability efforts in the community.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0e4fef85-f306-4e6b-922c-a11d45211994,California Lutheran University - Center for Sustainability,Thousand Oaks,CA,"60 W Olsen Rd, Thousand Oaks, CA",91360,https://www.callutheran.edu/sustainability/,clureg@CalLutheran.edu,805-492-2411,The Center for Sustainability at California Lutheran University focuses on sustainability education and research initiatives.,Academic,Regional,"['Businesses', 'Municipality', 'Residents']",['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0eaf6b03-298b-42a0-8544-11f9e8add322,Green Costa Mesa,Costa Mesa,CA,Various Locations,92626,https://www.greencostamesa.org,unknown,unknown,Green Costa Mesa is dedicated to promoting sustainable practices and climate action in the community.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0eded4df-07f9-4b43-96aa-7ba3fd204950,Sustainable Marblehead,Marblehead,MA,PO Box 1320,01945,https://www.sustainablemarblehead.org/,sustainablemarblehead@gmail.com,unknown,Sustainable Marblehead is a community organization focused on educating and engaging the Marblehead community to reduce waste and pollution and achieve net zero carbon emissions by 2040.,Nonprofit / Grassroots,[],"['Businesses', 'Municipality', 'Residents']","['Environmental', 'Waste Reduction', 'Energy Efficiency', 'Transportation']",[],Community Engagement,,Verified,merge_engine,2026-05-25T03:12:12Z
0eeb4698-e1eb-47c1-b200-a9fde95e9025,San Diego Regional Climate Collaborative,La Mesa,CA,"San Diego, CA",92101,https://sdclimatecollaborative.org,unknown,unknown,The San Diego Regional Climate Collaborative facilitates climate action planning and implementation across the region.,Nonprofit / Grassroots,Regional,"['Businesses', 'Municipality', 'Residents']",['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0f20cbcb-060b-4c4d-b31d-d516fed7d60c,Concord Climate Action Committee,Concord,MA,25 Green Street,01938,https://concordma.gov/3324/Climate-Action-Committee,unknown,978-356-6600,The Ipswich Climate Action Committee works on local climate initiatives and sustainability efforts.,Municipal / Government-affiliated,"[""Town / City""]","['Residents', 'Businesses']","['Energy Efficiency', 'Transportation', 'Environmental', 'Food & Food Waste', 'Waste Reduction']",[],Community Engagement,,Verified,merge_engine,2026-05-25T00:27:17Z
0fbb3831-0138-42b2-90a7-67878ae4a91e,Monterey Park Climate Action Committee,Monterey Park,MA,320 W Newmark Ave,91754,https://concordma.gov/3324/Climate-Action-Committee,unknown,626-307-1458,The City of Monterey Park has established a Climate Action Committee to address climate change and implement local climate action plans.,Municipal / Government-affiliated,"[""Town / City""]","['Residents', 'Businesses']","['Energy Efficiency', 'Transportation', 'Environmental', 'Food & Food Waste', 'Waste Reduction']",[],Policy,,Verified,merge_engine,2026-05-25T00:27:17Z
0fc6b565-c16f-4f96-be60-492bba0dc616,Hardwick Climate Committee,Hardwick,MA,"Hardwick Town Hall, 14 Common Street",01037,http://www.hardwickma.gov/climate-committee,unknown,unknown,The Hardwick Climate Committee works on local climate action initiatives and resilience planning.,Municipal / Government-affiliated,Town / City,"['Municipality', 'Residents']",['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
0fd19bac-41cb-44ac-87ca-03a318fa34fa,Concord Climate Action Committee,Concord,MA,"Exeter, NH",03833,https://concordma.gov/3324/Climate-Action-Committee,unknown,unknown,The Exeter Climate Action Committee works on initiatives to reduce greenhouse gas emissions and promote climate resilience in the town.,Municipal / Government-affiliated,"[""Town / City""]","['Residents', 'Businesses']","['Energy Efficiency', 'Transportation', 'Environmental', 'Food & Food Waste', 'Waste Reduction']",[],Community Engagement,,Verified,merge_engine,2026-05-25T00:27:17Z
101cf99f-33de-4093-bfa5-821611b56bb2,Richmond Climate Collaborative,El Cerrito,CA,"Richmond, CA",94804,http://www.richmondclimatecollaborative.org,unknown,unknown,"The Richmond Climate Collaborative works on regional climate initiatives, focusing on emissions reduction and community resilience.",Nonprofit / Grassroots,Regional,"['Businesses', 'Municipality', 'Residents']","['Environmental', 'Energy Efficiency']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
109bfcdf-19e4-4acd-a3f7-69f8dfd83af1,Novato Youth Climate Action,Novato,CA,"Novato High School, 625 Arthur St",94945,https://www.novatoyouthclimateaction.org,unknown,unknown,Novato Youth Climate Action engages youth in climate education and advocacy.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
10c017bd-4866-42cb-9273-a41696436ec5,Sustainable Stratton,Stratton,VT,"Stratton, VT",05360,http://www.sustainablestratton.org,unknown,unknown,Sustainable Stratton focuses on reducing carbon emissions and promoting renewable energy initiatives in the community.,Nonprofit / Grassroots,unknown,['unknown'],['Unknown'],[],Unknown,,Not Verified,merge_engine,2026-05-25T03:12:12Z
115b7b1f-c9fe-4fff-90bb-506620421f32,Riverside Climate Education Program,Riverside,MA,246 Education Ln,01039,http://www.riversideclimateeducation.org,unknown,unknown,The Riverside Climate Education Program provides resources and workshops on climate change for schools and community groups.,Nonprofit / Grassroots,Regional,"['Municipality', 'Residents']",['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
11838c4e-540b-43a8-9264-20c6e753f578,Oakdale Climate Action Group,Oakdale,CA,123 Main St,95361,http://www.oakdaleclimateaction.org,unknown,unknown,The Oakdale Climate Action Group promotes climate action and sustainability in Oakdale through community engagement and education.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
119132ae-e8a5-408e-ba59-475576a57221,MetroWest Climate Solutions,Riverdale Station,MA,1000 Concord St,01701,https://metrowestclimatesolutions.org,metrowestclimate@gmail.com,unknown,"MetroWest Climate Solutions is a coalition that inspires healthy, sustainable communities by hosting programs that provide knowledge and tools for local climate solutions.",Nonprofit / Grassroots,Regional,['Residents'],"['Environmental', 'Transportation', 'Energy Efficiency']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
